experiment_type,layer,feature_id,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
ablation_zero,10,35580,24,24.0,0.20703125,0.15625,0.17673165473487223,-0.061197916666666664,-0.03125,0.15206483578209826,1.4765625,1.4153645833333333,0.0,0,False,True,graph,True
ablation_zero,10,97799,24,24.0,0.2421875,0.21875,0.19983221562644476,-0.041666666666666664,-0.03125,0.1866185322409619,1.4765625,1.4348958333333333,0.0,0,False,True,graph,True
ablation_zero,10,128064,24,24.0,0.2669270833333333,0.203125,0.19108421315537857,-0.061197916666666664,-0.0625,0.23676896704158454,1.4765625,1.4153645833333333,0.0,0,False,True,graph,True
ablation_zero,11,35425,24,24.0,0.23567708333333334,0.125,0.2508442210941695,0.09505208333333333,0.0,0.19762300898437524,1.4765625,1.5716145833333333,0.0,0,False,True,graph,True
ablation_zero,11,114815,24,24.0,0.26171875,0.140625,0.27826198080089765,0.09765625,-0.03125,0.22002138348969832,1.4765625,1.57421875,0.0,0,False,True,graph,True
ablation_zero,11,151375,24,24.0,0.22786458333333334,0.140625,0.2444143619379965,0.10546875,-0.03125,0.22309775500162113,1.4765625,1.58203125,0.041666666666666664,1,False,True,graph,True
ablation_zero,12,2451,24,24.0,0.14192708333333334,0.125,0.10745763773931798,-0.06901041666666667,-0.0625,0.1662060725209515,1.4765625,1.4075520833333333,0.0,0,False,True,graph,True
ablation_zero,13,57499,24,24.0,0.20182291666666666,0.171875,0.12900485496355038,-0.10026041666666667,-0.09375,0.18712779401063118,1.4765625,1.3763020833333333,0.0,0,False,True,graph,True
ablation_zero,14,24749,24,24.0,0.15625,0.125,0.1263513906256812,-0.11979166666666667,-0.125,0.2467555394158296,1.4765625,1.3567708333333333,0.0,0,False,True,graph,True
ablation_zero,14,140141,24,24.0,0.14192708333333334,0.125,0.11655551203943709,-0.10546875,-0.09375,0.23763215342795344,1.4765625,1.37109375,0.0,0,False,True,graph,True
ablation_zero,15,15507,24,24.0,0.14322916666666666,0.078125,0.16533805811169106,-0.033854166666666664,0.0,0.12288537773142878,1.4765625,1.4427083333333333,0.0,0,False,True,graph,True
ablation_zero,16,14097,24,24.0,0.27734375,0.25,0.1526243757331534,-0.024739583333333332,-0.09375,0.2614870854894517,1.4765625,1.4518229166666667,0.0,0,False,True,graph,True
ablation_zero,16,46637,24,24.0,0.29296875,0.25,0.16659057649408154,-0.032552083333333336,-0.125,0.27926783837067254,1.4765625,1.4440104166666667,0.0,0,False,True,graph,True
ablation_zero,16,82587,24,24.0,0.2669270833333333,0.21875,0.17115813116833284,-0.04296875,-0.140625,0.26167294798528573,1.4765625,1.43359375,0.0,0,False,True,graph,True
ablation_zero,17,6720,24,24.0,0.3580729166666667,0.40625,0.20563957070308544,-0.33203125,-0.40625,0.29665791583859913,1.4765625,1.14453125,0.041666666666666664,1,False,True,graph,True
ablation_zero,17,153539,24,24.0,0.359375,0.375,0.22553529319878268,-0.3333333333333333,-0.375,0.3002430217060204,1.4765625,1.1432291666666667,0.041666666666666664,1,False,True,graph,True
ablation_zero,18,100148,24,24.0,0.48046875,0.5,0.27255778518249474,0.21484375,0.34375,0.6032358379217365,1.4765625,1.69140625,0.08333333333333333,2,False,True,graph,True
ablation_zero,19,44438,24,24.0,0.2669270833333333,0.21875,0.2039810903315852,-0.05078125,-0.078125,0.2590398874489101,1.4765625,1.42578125,0.041666666666666664,1,False,True,graph,True
ablation_zero,19,94584,24,24.0,0.2421875,0.21875,0.20713536912199312,-0.041666666666666664,-0.078125,0.22021752406713965,1.4765625,1.4348958333333333,0.0,0,False,True,graph,True
ablation_zero,19,130590,24,24.0,0.23958333333333334,0.1875,0.20946251956244885,-0.052083333333333336,-0.09375,0.2230356078946567,1.4765625,1.4244791666666667,0.041666666666666664,1,False,True,graph,True
ablation_zero,20,74959,24,24.0,0.24869791666666666,0.25,0.14379109959089253,-0.16015625,-0.1875,0.29611443964941725,1.4765625,1.31640625,0.041666666666666664,1,False,True,graph,True
ablation_zero,20,93472,24,24.0,0.24088541666666666,0.25,0.1495802456435186,-0.15234375,-0.21875,0.29712061795857464,1.4765625,1.32421875,0.041666666666666664,1,False,True,graph,True
ablation_zero,21,101234,24,24.0,0.20052083333333334,0.1875,0.13820123396279999,-0.026041666666666668,0.03125,0.23562076920369557,1.4765625,1.4505208333333333,0.041666666666666664,1,False,True,graph,True
ablation_zero,22,93236,24,24.0,0.5481770833333334,0.625,0.343314839019701,-0.07161458333333333,0.0,0.45696715078460287,1.4765625,1.4049479166666667,0.0,0,False,True,graph,True
ablation_zero,22,110496,24,24.0,0.62890625,0.6875,0.439756650915545,-0.08463541666666667,-0.03125,0.5264384470367659,1.4765625,1.3919270833333333,0.041666666666666664,1,False,True,graph,True
ablation_zero,22,133148,24,24.0,0.49609375,0.5,0.3228335636989182,-0.053385416666666664,0.03125,0.42597345143511484,1.4765625,1.4231770833333333,0.0,0,False,True,graph,True
ablation_zero,23,71067,24,24.0,1.0520833333333333,1.125,0.4121814756155105,0.07552083333333333,0.03125,1.0532022431737855,1.4765625,1.5520833333333333,0.041666666666666664,1,False,True,graph,True
ablation_zero,23,83556,24,24.0,1.0559895833333333,1.171875,0.4192606359593472,0.08203125,0.015625,1.0570037471835072,1.4765625,1.55859375,0.0,0,False,True,graph,True
ablation_zero,24,249,24,24.0,0.6901041666666666,0.5,0.6046213462764843,-0.5651041666666666,-0.375,0.6640919574811744,1.4765625,0.9114583333333334,0.125,3,False,True,graph,True
ablation_zero,24,52031,24,24.0,0.828125,0.625,0.6341718324267314,-0.5078125,-0.40625,0.848408038187706,1.4765625,0.96875,0.20833333333333334,5,False,True,graph,True
ablation_zero,24,60777,24,24.0,0.65625,0.5,0.5443166088336584,-0.4296875,-0.3125,0.6485905223734437,1.4765625,1.046875,0.125,3,False,True,graph,True
ablation_zero,25,71226,24,24.0,0.3190104166666667,0.3125,0.17066126950340693,-0.30859375,-0.3125,0.265263037618155,1.4765625,1.16796875,0.0,0,False,True,graph,True
ablation_zero,25,106028,24,24.0,0.3489583333333333,0.3125,0.27517081322203374,-0.296875,-0.296875,0.3688806041537808,1.4765625,1.1796875,0.0,0,False,True,graph,True
ablation_zero,25,110282,24,24.0,0.2942708333333333,0.3125,0.19481140429336682,-0.2682291666666667,-0.25,0.31655528975533903,1.4765625,1.2083333333333333,0.0,0,False,True,graph,True
